tsp_file,ram_gb,cpu_cores,solution_time_ms,peak_memory_kb,edge_distance_min,edge_distance_max,edge_distance_mean,edge_distance_median,edge_distance_stddev,edge_distance_prop_below_mean,edge_distance_frac_distinct,expected_random_tour_length,edge_cost_mode_count,edge_cost_mode_peak_freq,edge_cost_mode_mean,cluster_count_eps0.01,cluster_mean_dist_centroid_eps0.01,cluster_count_eps0.05,cluster_mean_dist_centroid_eps0.05,cluster_count_eps0.1,cluster_mean_dist_centroid_eps0.1,nnd_min_rel,nnd_max_rel,nnd_mean_rel,nnd_median_rel,nnd_stddev_rel,nnd_cv_rel,centroid_x,centroid_y,centroid_dist_min,centroid_dist_mean,centroid_dist_max,mst_depth_min,mst_depth_max,mst_depth_mean,mst_depth_median,mst_depth_stddev,mst_edge_min,mst_edge_max,mst_edge_mean,mst_edge_median,mst_edge_stddev,mst_total_length_norm,angle_min,angle_max,angle_mean,angle_median,angle_stddev,convex_hull_area,convex_hull_frac_nodes,optimality_gap,solution_time_ms_bin,peak_memory_kb_bin,optimality_gap_bin
Tnm997.tsp,4,8,36.739,16128,9999.78,2950000.0,1495740.0,1541820.0,743667.0,0.480846,0.259089,1491250000.0,1,578,40000.0,1,1176980.0,1,1138120.0,1,1138120.0,0.00338976,0.0151936,0.00469293,0.00338976,0.00368794,0.785851,1475000.0,851592.0,0.349047,1138120.0,1703180.0,0,590,242.229,230.0,160.923,9999.78,44821.1,13848.2,10000.0,10884.3,1.86e-05,1.04718,3.14159,3.12089,3.14159,0.190718,3768290000000.0,0.0110331,0.449711932,2,4,0
Tnm223.tsp,4,8,1.868,16128,9999.78,620000.0,311636.0,320000.0,153577.0,0.48588,0.291278,69494900.0,1,120,40000.0,0,0.0,1,234949.0,1,234949.0,0.0161287,0.0444117,0.0205341,0.0161287,0.0101814,0.495828,310000.0,178979.0,0.412556,234949.0,357957.0,0,129,53.0,51.0,35.2991,9999.78,27536.0,12743.6,10000.0,6324.06,0.000366749,1.04712,3.14159,3.04972,3.14159,0.386348,166450000000.0,0.0224215,6.510900904,0,4,0
d493.tsp,4,8,9.46,16128,17.9605,4295.84,911.899,804.155,590.354,0.559821,0.859711,449566.0,1,132,26.0,22,94.7815,4,572.639,1,664.187,0.00418091,0.445631,0.0115403,0.0066106,0.0211446,1.83224,2839.0,1676.92,41.5126,670.019,3297.27,0,122,69.0649,70.0,28.9482,17.9605,1914.36,59.5214,38.7655,94.2681,0.000264795,0.0,3.14159,1.8656,1.92828,1.05654,6452360.0,0.0182556,17.03982938,0,4,1
d198.tsp,4,8,1.476,16128,22.9369,4260.23,962.762,705.736,805.425,0.646054,0.415526,190627.0,1,150,127.0,18,44.7978,3,355.263,2,384.349,0.00538395,0.267286,0.0103878,0.00596212,0.0190883,1.83757,1917.93,1449.69,85.6375,698.021,2404.18,0,61,35.0051,34.5,15.772,22.9369,1346.64,59.7315,35.921,125.969,0.000626686,0.0,3.14159,1.77263,1.5708,0.911678,4125110.0,0.0353535,17.58140562,0,4,1
eil101.tsp,4,8,0.414,16128,1.41421,91.8314,33.9517,33.2641,16.3388,0.510495,0.234059,3429.12,1,29,11.1803,0,0.0,5,4.61529,1,23.6984,0.0154001,0.138601,0.0563693,0.0544476,0.0234977,0.416853,33.7129,35.9109,1.57684,24.6849,49.8846,0,28,14.8812,15.0,7.14463,1.41421,12.7279,5.62257,5.7439,2.14304,0.00327931,0.197396,3.14159,1.76319,1.5708,0.819177,4460.0,0.0990099,28.52239885,0,4,2
pbk411.tsp,4,8,6.624,16128,1.0,138.105,54.474,52.469,27.4055,0.527316,0.0450537,22388.8,1,197,26.9258,31,0.798084,12,15.0954,1,40.1995,0.00724087,0.0868904,0.0153588,0.0144817,0.0104614,0.681134,54.0438,45.4355,3.00961,40.1995,74.6336,0,128,52.7397,50.0,35.2834,1.0,12.0,2.92221,2.23607,1.8815,0.000261042,0.0,3.14159,1.60355,1.5708,1.26785,10808.5,0.0291971,23.67831376,0,4,2
eil51.tsp,4,8,0.108,16128,2.23607,85.6329,32.4263,31.3209,15.0674,0.53098,0.513725,1653.74,2,10,15.1217,0,0.0,0,0.0,3,14.0911,0.0261122,0.140619,0.0799082,0.0747741,0.0202262,0.253118,34.9412,39.0196,2.94124,23.1299,44.5732,0,14,6.01961,6.0,3.35553,2.23607,12.0416,7.52981,7.2111,1.7208,0.00910641,0.425339,3.14159,1.84052,1.89255,0.715788,3299.5,0.156863,19.58323795,0,4,1
gr137.tsp,4,8,0.734,16128,0.728011,157.548,44.74,39.5734,26.7834,0.570524,0.999678,6129.38,5,2,31.4598,1,0.911863,1,30.0589,1,32.2392,0.00462088,0.0913569,0.0224104,0.0190623,0.0151726,0.677034,13.762,-80.1258,5.24433,32.2392,95.5202,0,57,31.3358,33.0,13.9854,0.728011,14.5946,4.3074,3.65018,2.57115,0.00140549,0.00116311,3.13931,1.72686,1.74923,0.888784,7192.66,0.0583942,44.72901161,0,4,4
pr439.tsp,4,8,7.332,16128,90.1388,12819.7,4338.3,4130.45,2597.7,0.525905,0.281451,1904510.0,1,120,500.0,45,124.1,8,1850.1,6,2048.74,0.00703126,0.106456,0.0119291,0.00975061,0.00738021,0.618675,10150.3,7849.94,784.456,3226.75,9025.82,0,167,78.2278,72.0,43.3694,90.1388,2250.56,210.488,150.0,218.076,0.000221042,0.0,3.14159,1.94796,2.08994,1.07299,92883800.0,0.0296128,19.07715957,0,4,1
kroA100.tsp,4,8,0.411,16128,13.0384,4149.78,1710.71,1585.79,916.134,0.550505,0.997172,171071.0,1,3,216.113,0,0.0,17,134.389,1,1269.15,0.00314195,0.0870726,0.0342643,0.0337453,0.0186794,0.545157,2011.37,1064.48,119.588,1269.15,2113.5,0,40,18.59,17.0,10.6088,13.0384,407.774,189.618,186.271,90.8834,0.00221684,0.0355976,3.11133,1.34533,1.26434,0.916917,7149660.0,0.12,26.17281607,0,4,2
Tnm100.tsp,4,8,0.382,16128,9999.78,260000.0,129588.0,131248.0,63047.3,0.480606,0.315556,12958800.0,1,48,40000.0,0,0.0,1,104671.0,1,96604.9,0.0384606,0.0721691,0.0448774,0.0384606,0.0132845,0.296017,130000.0,75055.6,0.4,96604.9,150111.0,0,48,20.47,21.0,12.7655,9999.78,18764.0,11685.1,10000.0,3467.38,0.00180342,1.04712,3.14159,2.9759,3.14159,0.501683,29271800000.0,0.05,12.64370166,0,4,1
Tnm61.tsp,4,8,0.147,16128,5773.13,140000.0,68678.3,70000.0,33074.1,0.481967,0.233333,4189380.0,1,34,40000.0,0,0.0,3,4035.94,1,50401.9,0.0412365,0.0824783,0.0698715,0.0714268,0.0129155,0.184846,70000.0,40414.7,0.344262,50401.9,80829.3,0,25,11.2951,12.0,6.70409,5773.13,11547.3,9989.85,10000.0,1570.2,0.00476914,0.523611,3.14159,2.6609,3.14154,0.872439,8487110000.0,0.0819672,14.31931536,0,4,1
pr226.tsp,4,8,1.896,16128,100.0,17422.8,7503.01,7755.8,3708.98,0.454749,0.336362,1695680.0,1,180,100.0,26,204.75,12,676.751,7,2107.29,0.00573962,0.132042,0.0109881,0.00573962,0.0156962,1.42847,9017.7,6978.32,1972.82,5685.09,8874.87,0,76,34.1106,33.0,18.1928,100.0,3238.83,305.066,100.0,528.259,0.000359816,0.0,3.14159,2.00472,3.14159,1.29223,142999000.0,0.0353982,17.80563463,0,4,1
Tnm244.tsp,4,8,2.234,16128,9999.78,690000.0,347686.0,356791.0,171475.0,0.482392,0.278823,84835500.0,1,132,40000.0,0,0.0,1,262629.0,1,262629.0,0.0144924,0.0444116,0.0187632,0.0144924,0.0103815,0.553287,345000.0,199186.0,0.131148,262629.0,398372.0,0,144,58.6475,55.0,39.8928,9999.78,30644.4,12958.9,10000.0,7175.53,0.000305507,1.04712,3.14159,3.06979,3.14159,0.334859,206158000000.0,0.0286885,7.141030098,0,4,0
xql662.tsp,4,8,16.528,16128,1.0,238.076,79.5089,72.4707,44.2891,0.557921,0.0444945,52634.9,1,330,26.9258,55,1.66803,4,45.9627,1,57.6729,0.00420035,0.0588048,0.0106661,0.00840069,0.0074748,0.700802,106.021,51.142,3.19025,57.6729,126.262,0,147,69.2432,63.0,37.0437,1.0,18.6011,3.44155,3.0,2.2187,0.000130771,0.0,3.14159,1.80673,1.92192,1.14181,22867.5,0.0196375,12.87070161,1,4,1
kroE100.tsp,4,8,0.42,16128,22.1359,4137.89,1732.16,1614.07,933.647,0.545657,0.998384,173216.0,8,2,1161.22,0,0.0,13,156.058,1,1292.72,0.00534957,0.110722,0.0349743,0.0312401,0.0196489,0.56181,2082.91,1012.1,2.20411,1288.53,2208.44,0,34,16.82,16.0,9.75703,22.1359,458.154,194.186,184.548,97.7141,0.00224212,0.0937665,3.03145,1.47907,1.36402,0.889322,7345310.0,0.14,25.00538071,0,4,2
dsj1000.tsp,4,8,40.031,16128,679.909,1371530.0,556100.0,565976.0,285786.0,0.488941,0.999992,556100000.0,4,2,353282.0,103,11015.4,3,282732.0,2,293449.0,0.000495729,0.0613204,0.00904345,0.0076718,0.00674413,0.745747,590958.0,503183.0,45533.3,413646.0,840537.0,0,122,63.008,59.5,33.6599,679.909,291570.0,15921.2,13807.5,13481.4,5.73e-05,0.00754985,3.13806,1.51614,1.48148,0.897529,1132720000000.0,0.016,8.236360037,2,4,0
ch150.tsp,4,8,0.905,16128,1.64922,849.449,359.311,352.697,169.354,0.511499,1.0,53896.6,11175,1,359.311,0,0.0,19,33.3843,1,261.093,0.00194151,0.102067,0.0377776,0.0357945,0.0168821,0.446882,339.514,353.351,42.7143,262.151,427.865,0,44,26.06,28.0,10.7411,1.64922,86.7004,39.4695,37.5082,16.1862,0.00146464,0.00615185,3.13108,1.69473,1.762,0.924532,433250.0,0.1,25.4188119,0,4,2
Tnm151.tsp,4,8,0.864,16128,9999.78,410000.0,205468.0,210000.0,100729.0,0.487152,0.301722,31025600.0,1,78,40000.0,0,0.0,1,164570.0,1,154254.0,0.0243897,0.0577354,0.03,0.0243897,0.012411,0.4137,205000.0,118357.0,0.178808,154254.0,236714.0,0,90,35.7152,33.0,25.1548,9999.78,23672.0,12315.5,10000.0,5102.07,0.00079389,1.04718,3.14159,3.02894,3.14159,0.425422,72789600000.0,0.0463576,7.829394733,0,4,0
Tnm523.tsp,4,8,10.147,16128,9999.78,1520000.0,768717.0,790064.0,381273.0,0.48166,0.268566,402039000.0,1,296,40000.0,1,605610.0,1,583400.0,1,583400.0,0.0065788,0.025102,0.0088807,0.0065788,0.00608061,0.684699,760000.0,438786.0,0.216061,583400.0,877573.0,0,323,130.671,120.0,90.1049,9999.78,38156.0,13505.5,10000.0,9250.19,6.72e-05,1.04712,3.14159,3.10372,3.14159,0.248534,1000430000000.0,0.0133843,2.996706873,0,4,0
Tnm880.tsp,4,8,28.668,16128,9999.78,2600000.0,1318020.0,1360000.0,655068.0,0.480763,0.259231,1159850000.0,1,508,40000.0,1,1037520.0,1,1002620.0,1,1002620.0,0.00384607,0.016981,0.00530982,0.00384607,0.00411917,0.775764,1300000.0,750555.0,0.352273,1002620.0,1501110.0,0,543,222.268,205.5,150.561,9999.78,44151.3,13810.0,10000.0,10715.2,2.38e-05,1.04718,3.14159,3.12308,3.14159,0.176182,2927170000000.0,0.0125,0.83122516,2,4,0
Tnm670.tsp,4,8,16.721,16128,9999.78,1970000.0,997985.0,1030000.0,495532.0,0.481173,0.262709,668650000.0,1,384,40000.0,1,784898.0,1,758556.0,1,758556.0,0.00507603,0.0213832,0.00695164,0.00507603,0.00518028,0.745189,985000.0,568690.0,0.019403,758556.0,1137380.0,0,421,172.166,156.5,118.362,9999.78,42126.0,13700.4,10000.0,10211.8,4.1e-05,1.04718,3.14159,3.11805,3.14159,0.19861,1680480000000.0,0.0164179,2.290403752,1,4,0
rbu737.tsp,4,8,20.814,16128,1.0,307.104,112.352,99.0858,66.4719,0.566257,0.0583557,82803.5,1,263,46.0977,51,3.31782,1,83.0789,1,83.0789,0.00325622,0.0332071,0.0105654,0.00976867,0.00521788,0.493865,138.792,54.2578,1.23481,83.0789,161.582,0,216,112.585,113.0,61.9989,1.0,11.4018,4.11936,4.0,2.00297,9.95e-05,0.0,3.14159,1.76704,1.81577,1.00503,30112.5,0.0149254,16.14119322,1,4,1
Tnm184.tsp,4,8,1.275,16128,9999.78,510000.0,256295.0,261339.0,125990.0,0.485745,0.288786,47158200.0,1,98,40000.0,0,0.0,1,204463.0,1,192989.0,0.0196074,0.0524867,0.0247309,0.0196074,0.0118277,0.478258,255000.0,147224.0,0.315217,192989.0,294449.0,0,102,41.913,40.5,27.7548,9999.78,26768.2,12627.2,10000.0,6045.58,0.000535524,1.04718,3.14159,3.02014,3.14159,0.456629,112627000000.0,0.0380435,8.262855142,0,4,0
gr229.tsp,4,8,1.976,16128,0.371214,362.641,69.5146,55.1615,58.2233,0.622003,0.999655,15918.8,29,2,38.4635,18,3.8675,2,40.5845,2,40.7199,0.00102364,0.0609215,0.0116818,0.00824858,0.0107202,0.917686,24.3427,80.9654,2.0794,48.2608,260.083,0,67,35.7991,37.0,19.1447,0.371214,151.153,5.60023,3.81014,10.4971,0.000703598,0.0080562,3.12538,1.64155,1.53103,0.864434,30353.9,0.0393013,22.05189441,0,4,2
Tnm136.tsp,4,8,0.707,16128,9999.78,360000.0,179757.0,182636.0,88016.2,0.483987,0.287364,24447000.0,1,68,40000.0,0,0.0,1,144650.0,1,134565.0,0.0277772,0.0577361,0.0333199,0.0277772,0.0116319,0.349098,180000.0,103923.0,0.0808824,134565.0,207846.0,0,69,29.0662,29.5,18.4026,9999.78,20785.0,12010.1,10000.0,4199.55,0.000982542,1.04718,3.14159,3.02677,3.14159,0.428288,56118600000.0,0.0514706,9.436104349,0,4,0
Tnm562.tsp,4,8,11.721,16128,9999.78,1640000.0,829898.0,854395.0,411759.0,0.480998,0.260966,466403000.0,1,320,40000.0,1,653420.0,1,630159.0,1,630159.0,0.00609743,0.0240564,0.00827152,0.00609743,0.0058299,0.704816,820000.0,473427.0,0.225979,630159.0,946855.0,0,324,134.87,131.0,87.4573,9999.78,39453.0,13571.8,10000.0,9568.43,5.82e-05,1.04712,3.14159,3.10581,3.14159,0.242984,1164630000000.0,0.0124555,1.150704324,0,4,0
u574.tsp,4,8,12.358,16128,2.9416,3437.88,1185.91,1113.25,629.123,0.544813,0.835562,680713.0,1,52,50.8,32,19.3116,4,799.469,1,868.85,0.000855643,0.0473021,0.0123884,0.010571,0.00672963,0.543219,2077.49,1476.13,31.0877,868.85,1765.59,0,141,69.3275,73.5,31.9841,2.9416,306.689,56.0329,51.5883,30.7416,0.00016463,0.0,3.14159,1.53684,1.5708,0.960051,5184500.0,0.0174216,11.49235551,0,4,1
Tnm67.tsp,4,8,0.183,16128,6750.97,160000.0,78893.5,79372.9,38045.6,0.492537,0.354591,5285860.0,1,28,40000.0,0,0.0,3,4490.58,1,58143.2,0.0421936,0.08248,0.0645424,0.0624986,0.0121952,0.188948,80000.0,46188.1,0.0597015,58143.2,92376.1,0,29,13.0448,14.0,7.89022,6750.97,13197.0,10479.6,10000.0,1804.36,0.00396513,0.736816,3.14159,2.76935,3.14155,0.788024,11085200000.0,0.104478,13.72917568,0,4,1
Tnm913.tsp,4,8,30.8,16128,9999.78,2690000.0,1363040.0,1404710.0,677524.0,0.481531,0.260994,1244460000.0,1,526,40000.0,1,1073380.0,1,1036630.0,1,1036630.0,0.00371739,0.0160376,0.00512163,0.00371739,0.00390266,0.761996,1345000.0,776536.0,0.116101,1036630.0,1553070.0,0,535,221.125,212.0,145.156,9999.78,43141.4,13781.5,10000.0,10503.2,2.21e-05,1.04718,3.14159,3.12402,3.14159,0.171673,3133320000000.0,0.0120482,1.451609705,2,4,0
Tnm505.tsp,4,8,9.477,16128,9999.78,1470000.0,743622.0,765612.0,368755.0,0.482626,0.266399,375529000.0,1,286,40000.0,1,585690.0,1,564403.0,1,564403.0,0.00680257,0.0262432,0.00918961,0.00680257,0.00634709,0.690681,735000.0,424352.0,0.441584,564403.0,848705.0,0,306,125.814,118.0,84.406,9999.78,38578.0,13515.8,10000.0,9338.21,7.2e-05,1.04718,3.14159,3.10632,3.14159,0.245794,935698000000.0,0.0178218,2.697063687,0,4,0
ulysses16.tsp,4,8,0.013,16128,0.38833,31.5536,8.93256,6.87384,6.55157,0.633333,1.0,142.921,120,1,8.93256,0,0.0,2,0.583445,2,1.67355,0.012307,0.48199,0.0806969,0.040943,0.113657,1.40844,38.0669,15.485,0.158539,5.7165,20.7902,0,7,3.4375,3.5,1.93111,0.38833,15.2085,3.19794,2.19155,3.61286,0.0447511,0.028862,2.51453,1.00083,0.666184,0.832582,149.229,0.4375,41.53371081,0,4,4
Tnm112.tsp,4,8,0.487,16128,9999.78,290000.0,144397.0,147309.0,70461.1,0.491795,0.321429,16172500.0,1,54,40000.0,0,0.0,1,116700.0,1,107729.0,0.034482,0.0641501,0.0403172,0.034482,0.0118357,0.293565,145000.0,83715.8,0.169643,107729.0,167432.0,0,59,25.2589,25.5,15.948,9999.78,18604.0,11707.4,10000.0,3444.17,0.00144781,1.04718,3.14159,3.01319,3.14159,0.460815,36416500000.0,0.0625,9.590752658,0,4,0
Tnm715.tsp,4,8,19.236,16128,9999.78,2100000.0,1063640.0,1095860.0,528267.0,0.481366,0.261695,760502000.0,1,410,40000.0,1,836692.0,1,808445.0,1,808445.0,0.0047618,0.0199087,0.00652141,0.0047618,0.00483409,0.741265,1050000.0,606218.0,0.213986,808445.0,1212440.0,0,417,177.745,174.0,111.108,9999.78,41809.0,13700.3,10000.0,10157.7,3.6e-05,1.04718,3.14159,3.11965,3.14159,0.191919,1909590000000.0,0.0153846,1.252660292,1,4,0
Tnm64.tsp,4,8,0.171,16128,6226.59,150000.0,73782.7,74230.8,35555.9,0.498512,0.350198,4722100.0,1,26,40000.0,0,0.0,3,4258.62,1,54267.2,0.0415106,0.0824799,0.0670812,0.0666651,0.0123973,0.18481,75000.0,43301.3,0.3125,54267.2,86602.7,0,38,16.0469,14.5,11.527,6226.59,12372.5,10243.0,10000.0,1664.12,0.00433833,0.638525,3.14159,2.76524,3.14156,0.790659,9742850000.0,0.109375,10.50617041,0,4,1
Tnm166.tsp,4,8,1.038,16128,9999.78,450000.0,225417.0,230000.0,110691.0,0.486528,0.296897,37419300.0,1,86,40000.0,0,0.0,1,180558.0,1,169311.0,0.0222217,0.0524867,0.0273996,0.0222217,0.0113468,0.414123,225000.0,129904.0,0.180723,169311.0,259808.0,0,87,36.1325,36.0,23.3281,9999.78,23619.5,12344.1,10000.0,5118.41,0.000659773,1.04718,3.14159,3.03925,3.14159,0.406569,87685200000.0,0.0421687,6.963074606,0,4,0
Tnm571.tsp,4,8,12.119,16128,9999.78,1670000.0,845365.0,870000.0,419461.0,0.481593,0.265352,482703000.0,1,326,40000.0,1,665373.0,1,642059.0,1,642059.0,0.00598789,0.0240564,0.00814153,0.00598789,0.00582592,0.71558,835000.0,482087.0,0.497373,642059.0,964175.0,0,331,136.161,131.0,89.9464,9999.78,40174.3,13602.8,10000.0,9736.67,5.64e-05,1.04718,3.14159,3.10977,3.14159,0.235211,1207630000000.0,0.0157618,1.944010083,0,4,0
Tnm226.tsp,4,8,1.975,16128,9999.78,630000.0,316785.0,324191.0,156132.0,0.484602,0.28649,71593500.0,1,122,40000.0,0,0.0,1,238901.0,1,238901.0,0.0158727,0.0444122,0.0202634,0.0158727,0.0102187,0.504294,315000.0,181865.0,0.331858,238901.0,363731.0,0,126,52.0885,50.5,34.3272,9999.78,27980.0,12778.4,10000.0,6449.54,0.000356971,1.04718,3.14159,3.04111,3.14159,0.420202,171863000000.0,0.0309735,5.260564334,0,4,0
pbl395.tsp,4,8,6.093,16128,1.0,135.0,50.3385,48.0833,25.7603,0.53383,0.0465206,19883.7,1,217,33.2415,29,0.966149,13,15.2142,1,36.7459,0.00740741,0.0916246,0.0159835,0.0148148,0.0119002,0.744528,56.7063,47.0835,2.10414,36.7459,69.6269,0,130,67.4101,64.0,32.5507,1.0,12.3693,2.89974,2.0,1.96473,0.00029167,0.0,3.14159,1.71692,1.81577,1.24637,9952.0,0.0227848,25.92892171,0,4,2
pbd984.tsp,4,8,36.415,16128,1.0,184.765,70.4069,69.0072,34.428,0.517048,0.0132931,69280.3,1,655,26.9258,84,0.937551,2,50.7089,1,51.9651,0.00541229,0.0703598,0.0107376,0.0108246,0.00745895,0.694658,64.4949,73.4533,3.52419,51.9651,98.4771,0,213,86.0783,76.0,56.7041,1.0,13.0,2.59102,2.0,1.7358,7.48e-05,0.0,3.14159,1.78881,1.89255,1.27348,18943.5,0.00914634,12.04892208,2,4,1
Tnm589.tsp,4,8,12.888,16128,9999.78,1720000.0,870459.0,896159.0,431978.0,0.482641,0.26604,512700000.0,1,336,40000.0,1,685294.0,1,661054.0,1,661054.0,0.00581382,0.0230942,0.00789815,0.00581382,0.00560183,0.709258,860000.0,496521.0,0.237691,661054.0,993043.0,0,365,147.447,135.0,101.926,9999.78,39722.0,13591.1,10000.0,9642.21,5.3e-05,1.04712,3.14159,3.10735,3.14159,0.238066,1281030000000.0,0.0118846,2.761301849,0,4,0
kroA150.tsp,4,8,0.912,16128,13.0384,4217.77,1717.36,1597.2,919.074,0.550336,0.996063,257604.0,1,3,216.113,0,0.0,17,208.165,1,1275.05,0.0030913,0.07179,0.0276859,0.0267956,0.0156171,0.564081,2030.87,1042.67,90.4231,1275.05,2172.91,0,73,33.6933,31.5,19.898,13.0384,329.607,158.103,153.551,78.2834,0.00122749,0.005019,3.14032,1.50116,1.47646,1.00721,7440700.0,0.1,26.71014881,0,4,2
burma14.tsp,4,8,0.011,16128,0.23,11.2146,4.40798,4.12418,2.28103,0.538462,1.0,61.7117,91,1,4.40798,0,0.0,0,0.0,0,0.0,0.020509,0.306943,0.121418,0.0950274,0.083899,0.690995,19.1586,95.9429,1.21348,3.08536,6.20845,0,6,3.35714,3.5,1.94569,0.23,3.44224,1.67431,1.76819,0.875464,0.0542623,0.0277688,3.00626,1.48993,1.38396,0.914847,36.1683,0.357143,25.20423301,0,4,2
rl1304.tsp,4,8,66.308,16128,32.0,21126.8,7190.12,6848.4,3670.93,0.534061,0.284212,9375920.0,1,199,64.0,158,269.832,2,5000.02,1,5250.0,0.00151466,0.0331577,0.00572125,0.00454399,0.00361081,0.631122,9771.21,9353.64,194.423,5250.0,10772.8,0,242,130.09,140.0,63.5102,32.0,1476.1,171.02,128.0,118.99,3.65e-05,0.0,3.14159,1.98911,2.62133,1.31628,192768000.0,0.00996933,3.802972054,4,4,0
Tnm88.tsp,4,8,0.3,16128,8779.65,220000.0,109062.0,110076.0,52956.4,0.487461,0.327847,9597500.0,1,40,40000.0,0,0.0,1,88736.7,1,80944.2,0.0399075,0.0721697,0.0506545,0.0454535,0.011475,0.226535,110000.0,63508.6,0.431818,80944.2,127017.0,0,41,18.0795,19.0,11.0321,8779.65,15877.3,11199.3,10000.0,2505.92,0.0023338,0.964897,3.14159,2.84782,3.14159,0.71826,20957900000.0,0.0568182,12.61881952,0,4,1
u724.tsp,4,8,20.34,16128,3.32,3198.3,1205.19,1134.23,630.9,0.542407,0.586201,872560.0,1,149,637.029,24,29.0748,1,887.936,1,887.936,0.00103805,0.0463034,0.0134334,0.0143115,0.00675168,0.502604,2172.19,1496.15,44.1428,887.936,1715.68,0,140,65.9765,59.0,33.1184,3.32,148.092,52.5237,50.8,24.3456,0.00012039,0.0,3.14159,1.65902,1.5708,0.901748,4337330.0,0.0207182,7.421838686,1,4,0
Tnm964.tsp,4,8,34.335,16128,9999.78,2850000.0,1444860.0,1490000.0,718304.0,0.480824,0.25836,1392840000.0,1,558,40000.0,1,1137130.0,1,1099290.0,1,1099290.0,0.00350869,0.0156042,0.0048521,0.00350869,0.0037887,0.780837,1425000.0,822724.0,0.139004,1099290.0,1645450.0,0,567,233.117,222.5,154.345,9999.78,44472.1,13832.6,10000.0,10802.8,1.99e-05,1.04718,3.14159,3.12461,3.14159,0.168829,3517150000000.0,0.0114108,1.312918258,2,4,0
kroB150.tsp,4,8,0.915,16128,8.06226,4187.29,1711.62,1589.23,922.443,0.542282,0.993557,256743.0,3,3,907.946,1,27.5767,16,233.917,1,1287.95,0.00192541,0.0854851,0.0274164,0.0250804,0.0166147,0.606013,1941.84,1043.23,142.844,1287.95,2175.96,0,44,18.42,15.0,11.3085,8.06226,357.951,153.048,146.168,79.1078,0.00119223,0.0226623,3.13233,1.58243,1.72339,0.961414,7363620.0,0.0733333,25.63581903,0,4,2
Tnm544.tsp,4,8,10.97,16128,9999.78,1590000.0,804804.0,829625.0,399242.0,0.481699,0.264557,437813000.0,1,310,40000.0,1,633499.0,1,611163.0,1,611163.0,0.00628917,0.0251023,0.0085388,0.00628917,0.00607322,0.71125,795000.0,458993.0,0.46875,611163.0,917987.0,0,315,135.029,132.5,84.0594,9999.78,39913.5,13583.4,10000.0,9664.15,6.21e-05,1.04718,3.14159,3.1083,3.14159,0.240249,1094700000000.0,0.0165441,2.800268377,0,4,0
pr152.tsp,4,8,0.872,16128,75.2396,16429.3,6914.84,7033.14,3668.59,0.476995,0.307511,1051060.0,1,117,7591.11,8,135.994,12,618.581,6,2062.78,0.0045796,0.0370003,0.0128621,0.00913003,0.00933714,0.725944,8941.32,6213.79,567.215,4924.66,8269.46,0,81,42.3947,46.0,19.7863,75.2396,5553.23,391.844,234.307,673.869,0.00074562,0.00300037,3.13504,1.60662,1.61838,1.13901,125777000.0,0.0855263,12.99094476,0,4,1
Tnm115.tsp,4,8,0.568,16128,9999.78,300000.0,149533.0,151327.0,72992.5,0.48833,0.301602,17196300.0,1,56,40000.0,0,0.0,1,120684.0,1,111654.0,0.0333326,0.0641501,0.0392441,0.0333326,0.0121665,0.310022,150000.0,86602.6,0.365217,111654.0,173205.0,0,64,25.5478,24.0,17.5715,9999.78,19245.5,11788.9,10000.0,3662.27,0.0013711,1.04712,3.14159,2.99507,3.14159,0.471842,38971300000.0,0.0434783,9.834185507,0,4,0
Tnm217.tsp,4,8,1.765,16128,9999.78,610000.0,307137.0,314563.0,151282.0,0.484639,0.2858,66648800.0,1,118,40000.0,0,0.0,1,231757.0,1,231757.0,0.0163931,0.0481131,0.0210463,0.0163931,0.0111229,0.528499,305000.0,176092.0,0.16129,231757.0,352184.0,0,119,49.1613,48.0,32.0367,9999.78,29349.0,12851.5,10000.0,6798.0,0.000385648,1.04718,3.14159,3.07273,3.14159,0.338697,161124000000.0,0.0322581,6.210120839,0,4,0
Tnm169.tsp,4,8,1.086,16128,9999.78,460000.0,230562.0,235159.0,113238.0,0.4888,0.301705,38964900.0,1,88,40000.0,0,0.0,1,184542.0,1,173254.0,0.0217386,0.0524869,0.0269143,0.0217386,0.0114452,0.425248,230000.0,132791.0,0.420118,173254.0,265581.0,0,93,39.4911,39.0,25.0906,9999.78,24144.0,12394.9,10000.0,5277.32,0.000636207,1.04712,3.14159,3.02738,3.14159,0.419132,91625700000.0,0.0295858,9.871509855,0,4,0
linhp318.tsp,4,8,3.83,16128,31.0,4865.58,1849.05,1782.41,901.901,0.524374,0.440867,587997.0,1,234,1331.0,24,24.162,14,235.986,5,789.092,0.00637128,0.060116,0.0148284,0.0129481,0.010304,0.69488,1538.93,1851.08,26.9411,1354.04,2556.75,0,53,27.6698,27.0,12.3529,31.0,487.283,119.618,87.0,93.5026,0.000406866,0.0,3.14159,1.57109,1.49253,1.2424,11985300.0,0.0283019,23.67323125,0,4,2
